instance,number,sup,cpm,mis,misr,dir,omega,class,comb. class,other class
11,39,3,30000,3.5,0.0,io,3000.0,5,7.0,5.0
11,40,2,9000,0.5,0.0,io,3000.0,5,7.0,5.0
11,41,2,9000,0.6,0.0,iv,3000.0,5,7.0,5.0
11,42,2,6000,3.8,0.0,io,3000.0,5,7.0,5.0
11,43,2,6000,1.2,0.0,iv,3000.0,5,7.0,5.0
11,44,2,6000,0.7,0.0,ia,3000.0,5,7.0,5.0
11,45,2,3000,3.8,0.0,io,3000.0,5,7.0,5.0
11,46,2,3000,3.8,0.0,iv,3000.0,5,7.0,5.0
11,47,2,3000,1.4,0.0,ia,3000.0,5,7.0,5.0
11,48,1,24000,0.5,0.0,io,3000.0,5,7.0,5.0
11,49,1,24000,0.9,0.0,iv,3000.0,5,7.0,5.0
11,50,1,18000,0.55,0.0,iv,3000.0,5,7.0,5.0
11,51,1,12000,0.35,0.0,io,3000.0,5,7.0,5.0
11,52,1,12000,0.45,0.0,iv,3000.0,5,7.0,5.0
11,53,1,9000,0.4,0.0,io,3000.0,5,7.0,5.0
11,54,1,9000,0.4,0.0,iv,3000.0,5,7.0,5.0
11,55,1,6000,3.0,0.0,io,3000.0,5,7.0,5.0
11,56,1,6000,2.15,0.0,iv,3000.0,5,7.0,5.0
11,57,1,3000,3.2,0.0,io,3000.0,5,7.0,5.0
11,58,1,3000,0.65,0.0,iv,3000.0,5,7.0,5.0
11,59,4,30000,1.5,0.0,io,3000.0,5,7.0,5.0
11,60,2,24000,0.55,0.0,io,3000.0,5,7.0,5.0
11,61,2,24000,0.95,0.0,ia,3000.0,5,7.0,5.0
11,62,2,18000,0.7,0.0,iv,3000.0,5,7.0,5.0
11,63,2,28000,1.25,0.0,ia,3000.0,5,7.0,5.0
11,64,3,28000,1.75,0.0,iv,3000.0,5,7.0,5.0
11,65,3,3000,11.0,0.0,io,3000.0,5,7.0,5.0
11,66,3,3000,1.2,0.0,iv,3000.0,5,7.0,5.0
11,67,3,3000,3.2,0.0,ia,3000.0,5,7.0,5.0
11,68,3,6000,12.0,0.0,ma,3000.0,5,7.0,5.0
13,0,1,0,11.0,0.0,ao,3000.0,1,7.0,
13,1,1,0,6.0,0.0,av,3000.0,1,7.0,
13,2,1,0,2.15,0.0,vo,3000.0,1,7.0,
13,3,1,0,1.4,0.0,vv,3000.0,1,7.0,
13,4,4,0,11.0,0.0,ao,3000.0,1,7.0,
13,5,4,0,7.0,0.0,av,3000.0,1,7.0,
13,6,4,0,3.0,0.0,vo,3000.0,1,7.0,
13,7,4,0,4.2,0.0,vv,3000.0,1,7.0,
13,8,2,0,19.0,0.0,ao,3000.0,1,7.0,
13,9,2,0,21.0,0.0,av,3000.0,1,7.0,
13,10,2,0,32.0,0.0,aa,3000.0,1,7.0,
13,11,2,0,3.0,0.0,vo,3000.0,1,7.0,
13,12,2,0,4.5,0.0,vv,3000.0,1,7.0,
13,13,2,0,6.2,0.0,va,3000.0,1,7.0,
13,14,3,0,54.0,0.0,ao,3000.0,1,7.0,
13,15,3,0,30.0,0.0,av,3000.0,1,7.0,
13,16,3,0,48.0,0.0,aa,3000.0,1,7.0,
13,17,3,0,10.5,0.0,vo,3000.0,1,7.0,
13,18,3,0,6.4,0.0,vv,3000.0,1,7.0,
13,19,3,0,9.8,0.0,va,3000.0,1,7.0,
13,20,1,9000,0.35,0.0,io,3000.0,1,7.0,
13,21,3,37000,1.4,0.0,io,3000.0,1,7.0,
13,22,4,3000,1.6,0.0,io,3000.0,1,7.0,
13,23,4,3000,0.9,0.0,iv,3000.0,1,7.0,
13,24,4,6000,1.9,0.0,io,3000.0,1,7.0,
13,25,4,6000,0.8,0.0,iv,3000.0,1,7.0,
13,26,4,9000,0.6,0.0,iv,3000.0,1,7.0,
13,27,4,12000,1.2,0.0,iv,3000.0,1,7.0,
13,28,4,18000,1.8,0.0,iv,3000.0,1,7.0,
13,29,4,28000,0.7,0.0,io,3000.0,1,7.0,
13,30,4,38000,2.4,0.0,iv,3000.0,1,7.0,
13,31,2,24000,0.55,0.0,ia,3000.0,1,7.0,
13,32,1,24000,0.55,0.0,io,3000.0,1,7.0,
13,33,1,3000,1.4,0.0,io,3000.0,1,7.0,
13,34,2,3000,2.5,0.0,io,3000.0,1,7.0,
13,35,2,3000,2.75,0.0,iv,3000.0,1,7.0,
13,36,2,3000,4.6,0.0,ia,3000.0,1,7.0,
13,37,1,6000,0.55,0.0,io,3000.0,1,7.0,
13,38,2,6000,0.45,0.0,io,3000.0,1,7.0,
13,39,2,6000,1.9,0.0,iv,3000.0,1,7.0,
13,40,2,6000,3.0,0.0,ia,3000.0,1,7.0,
13,41,2,9000,0.7,0.0,iv,3000.0,1,7.0,
13,42,2,12000,0.65,0.0,iv,3000.0,1,7.0,
13,43,2,21000,0.9,0.0,iv,3000.0,1,7.0,
13,44,3,3000,8.0,0.0,io,3000.0,1,7.0,
13,45,3,3000,4.2,0.0,iv,3000.0,1,7.0,
13,46,3,3000,6.6,0.0,ia,3000.0,1,7.0,
13,47,3,6000,3.5,0.0,io,3000.0,1,7.0,
13,48,3,6000,1.15,0.0,iv,3000.0,1,7.0,
13,49,3,6000,2.35,0.0,ia,3000.0,1,7.0,
13,50,3,9000,0.75,0.0,iv,3000.0,1,7.0,
13,51,3,12000,0.9,0.0,iv,3000.0,1,7.0,
13,52,3,12000,1.9,0.0,ia,3000.0,1,7.0,
13,53,3,18000,1.1,0.0,iv,3000.0,1,7.0,
13,54,3,18000,1.6,0.0,ia,3000.0,1,7.0,
13,55,3,28000,1.35,0.0,ia,3000.0,1,7.0,
13,56,3,36000,1.4,0.0,iv,3000.0,1,7.0,
13,57,3,3000,8.0,0.0,ma,3000.0,1,7.0,
14,0,2,0,7.0,0.0,ao,3000.0,1,7.0,2.0
14,1,2,0,5.5,0.0,av,3000.0,1,7.0,2.0
14,2,2,0,5.0,0.0,aa,3000.0,1,7.0,2.0
14,3,2,0,2.5,0.0,vo,3000.0,1,7.0,2.0
14,4,2,0,1.75,0.0,vv,3000.0,1,7.0,2.0
14,5,2,0,2.45,0.0,va,3000.0,1,7.0,2.0
14,6,4,0,8.5,0.0,ao,3000.0,1,7.0,2.0
14,7,4,0,6.0,0.0,av,3000.0,1,7.0,2.0
14,8,4,0,2.25,0.0,vo,3000.0,1,7.0,2.0
14,9,4,0,4.5,0.0,vv,3000.0,1,7.0,2.0
14,10,3,0,53.0,0.0,ao,3000.0,1,7.0,2.0
14,11,3,0,33.0,0.0,av,3000.0,1,7.0,2.0
14,12,3,0,40.0,0.0,aa,3000.0,1,7.0,2.0
14,13,3,0,11.0,0.0,vo,3000.0,1,7.0,2.0
14,14,3,0,6.4,0.0,vv,3000.0,1,7.0,2.0
14,15,3,0,8.0,0.0,va,3000.0,1,7.0,2.0
14,16,1,0,7.0,0.0,ao,3000.0,1,7.0,2.0
14,17,1,0,3.0,0.0,av,3000.0,1,7.0,2.0
14,18,1,0,3.4,0.0,vo,3000.0,1,7.0,2.0
14,19,1,0,2.3,0.0,vv,3000.0,1,7.0,2.0
14,20,2,18000,0.5,0.0,ia,3000.0,1,7.0,2.0
14,21,3,15000,0.6,0.0,iv,3000.0,1,7.0,2.0
14,22,3,28000,3.5,0.0,io,3000.0,1,7.0,2.0
14,23,3,28000,2.0,0.0,iv,3000.0,1,7.0,2.0
14,24,3,28000,4.5,0.0,ia,3000.0,1,7.0,2.0
14,25,4,3000,1.3,0.0,io,3000.0,1,7.0,2.0
14,26,4,3000,0.7,0.0,iv,3000.0,1,7.0,2.0
14,27,4,6000,0.75,0.0,io,3000.0,1,7.0,2.0
14,28,4,6000,0.95,0.0,iv,3000.0,1,7.0,2.0
14,29,4,28000,0.4,0.0,io,3000.0,1,7.0,2.0
14,30,4,28000,2.5,0.0,iv,3000.0,1,7.0,2.0
14,31,2,9000,1.55,0.0,io,3000.0,1,7.0,2.0
14,32,2,6000,0.8,0.0,io,3000.0,1,7.0,2.0
14,33,2,3000,0.45,0.0,io,3000.0,1,7.0,2.0
14,34,2,3000,0.85,0.0,iv,3000.0,1,7.0,2.0
14,35,2,3000,0.4,0.0,ia,3000.0,1,7.0,2.0
14,36,2,28000,0.6,0.0,iv,3000.0,1,7.0,2.0
14,37,2,28000,1.8,0.0,ia,3000.0,1,7.0,2.0
14,38,1,3000,0.2,0.0,io,3000.0,1,7.0,2.0
14,39,1,6000,0.85,0.0,io,3000.0,1,7.0,2.0
14,40,1,6000,0.35,0.0,iv,3000.0,1,7.0,2.0
14,41,1,9000,2.05,0.0,io,3000.0,1,7.0,2.0
14,42,1,12000,0.8,0.0,io,3000.0,1,7.0,2.0
14,43,1,12000,0.4,0.0,iv,3000.0,1,7.0,2.0
14,44,2,27000,1.0,0.0,io,3000.0,1,7.0,2.0
14,45,1,15000,0.9,0.0,io,3000.0,1,7.0,2.0
14,46,4,42000,0.8,0.0,io,3000.0,1,7.0,2.0
14,47,1,21000,0.7,0.0,io,3000.0,1,7.0,2.0
14,48,1,24000,1.6,0.0,iv,3000.0,1,7.0,2.0
14,49,3,3000,7.0,0.0,io,3000.0,1,7.0,2.0
14,50,3,3000,4.0,0.0,iv,3000.0,1,7.0,2.0
14,51,3,3000,6.0,0.0,ia,3000.0,1,7.0,2.0
14,52,3,6000,2.0,0.0,io,3000.0,1,7.0,2.0
14,53,3,6000,1.65,0.0,iv,3000.0,1,7.0,2.0
14,54,3,3000,7.0,0.0,ma,3000.0,1,7.0,2.0
15,0,1,0,15.0,0.0,ao,1500.0,1,,
15,1,1,0,23.0,0.0,av,1500.0,1,,
15,2,1,0,2.6,0.0,vo,1500.0,1,,
15,3,1,0,2.1,0.0,vv,1500.0,1,,
15,4,3,0,56.0,0.0,ao,1500.0,1,,
15,5,3,0,20.0,0.0,av,1500.0,1,,
15,6,3,0,5.4,0.0,vo,1500.0,1,,
15,7,3,0,3.2,0.0,vv,1500.0,1,,
15,8,2,0,44.0,0.0,ao,1500.0,1,,
15,9,2,0,42.0,0.0,av,1500.0,1,,
15,10,2,0,21.5,0.0,aa,1500.0,1,,
15,11,2,0,3.8,0.0,vo,1500.0,1,,
15,12,2,0,3.8,0.0,vv,1500.0,1,,
15,13,2,0,2.3,0.0,va,1500.0,1,,
15,14,4,0,22.0,0.0,ao,1500.0,1,,
15,15,4,0,4.5,0.0,av,1500.0,1,,
15,16,4,0,18.0,0.0,aa,1500.0,1,,
15,17,4,0,2.7,0.0,vo,1500.0,1,,
15,18,4,0,2.7,0.0,vv,1500.0,1,,
15,19,4,0,2.65,0.0,va,1500.0,1,,
15,20,2,27000,0.65,0.0,ia,1500.0,1,,
15,21,4,1500,1.5,0.0,io,1500.0,1,,
15,22,4,1500,0.3,0.0,iv,1500.0,1,,
15,23,4,1500,1.3,0.0,ia,1500.0,1,,
15,24,3,32000,1.9,0.0,io,1500.0,1,,
15,25,4,30000,0.7,0.0,io,1500.0,1,,
15,26,4,30000,1.7,0.0,ia,1500.0,1,,
15,27,4,32000,1.9,0.0,iv,1500.0,1,,
15,28,2,9000,0.45,0.0,io,1500.0,1,,
15,29,2,7500,0.8,0.0,iv,1500.0,1,,
15,30,2,6000,0.6,0.0,io,1500.0,1,,
15,31,2,6000,0.55,0.0,iv,1500.0,1,,
15,32,2,4500,0.65,0.0,io,1500.0,1,,
15,33,2,4500,0.35,0.0,ia,1500.0,1,,
15,34,2,3000,0.4,0.0,iv,1500.0,1,,
15,35,2,3000,0.45,0.0,ia,1500.0,1,,
15,36,2,1500,3.0,0.0,io,1500.0,1,,
15,37,2,1500,3.2,0.0,iv,1500.0,1,,
15,38,2,1500,1.6,0.0,ia,1500.0,1,,
15,39,1,19000,0.45,0.0,io,1500.0,1,,
15,40,3,1500,4.0,0.0,io,1500.0,1,,
15,41,3,1500,1.5,0.0,iv,1500.0,1,,
15,42,1,9000,0.75,0.0,io,1500.0,1,,
15,43,4,35000,0.7,0.0,io,1500.0,1,,
15,44,1,6000,0.8,0.0,io,1500.0,1,,
15,45,1,4500,0.65,0.0,io,1500.0,1,,
15,46,1,4500,0.5,0.0,iv,1500.0,1,,
15,47,1,3000,0.3,0.0,iv,1500.0,1,,
15,48,1,1500,0.9,0.0,io,1500.0,1,,
15,49,1,1500,1.6,0.0,iv,1500.0,1,,
15,50,3,28000,2.15,0.0,iv,1500.0,1,,
15,51,3,1500,4.0,0.0,ma,1500.0,1,,
16,0,1,0,11.0,0.0,ao,3000.0,1,,
16,1,1,0,4.5,0.0,vo,3000.0,1,,
16,2,2,0,19.0,0.0,ao,3000.0,1,,
16,3,2,0,45.0,0.0,av,3000.0,1,,
16,4,2,0,27.5,0.0,aa,3000.0,1,,
16,5,2,0,13.5,0.0,vo,3000.0,1,,
16,6,2,0,14.0,0.0,vv,3000.0,1,,
16,7,2,0,10.0,0.0,va,3000.0,1,,
16,8,4,0,5.5,0.0,ao,3000.0,1,,
16,9,4,0,5.5,0.0,av,3000.0,1,,
16,10,4,0,1.7,0.0,vo,3000.0,1,,
16,11,4,0,1.7,0.0,vv,3000.0,1,,
16,12,3,0,9.0,0.0,ao,3000.0,1,,
16,13,3,0,10.0,0.0,av,3000.0,1,,
16,14,3,0,2.5,0.0,vo,3000.0,1,,
16,15,3,0,2.5,0.0,vv,3000.0,1,,
16,16,1,6000,1.75,0.0,io,3000.0,1,,
16,17,1,9000,2.25,0.0,io,3000.0,1,,
16,18,1,12000,1.75,0.0,io,3000.0,1,,
16,19,1,15000,1.6,0.0,io,3000.0,1,,
16,20,1,3000,0.8,0.0,io,3000.0,1,,
16,21,1,24000,1.25,0.0,io,3000.0,1,,
16,22,2,21000,7.5,0.0,io,3000.0,1,,
16,23,2,21000,4.5,0.0,iv,3000.0,1,,
16,24,2,21000,3.5,0.0,ia,3000.0,1,,
16,25,2,3000,2.0,0.0,io,3000.0,1,,
16,26,2,3000,4.0,0.0,iv,3000.0,1,,
16,27,2,3000,2.8,0.0,ia,3000.0,1,,
16,28,2,6000,3.5,0.0,io,3000.0,1,,
16,29,2,6000,9.5,0.0,iv,3000.0,1,,
16,30,2,6000,8.0,0.0,ia,3000.0,1,,
16,31,2,12000,2.5,0.0,io,3000.0,1,,
16,32,2,12000,3.5,0.0,ia,3000.0,1,,
16,33,2,15000,5.0,0.0,io,3000.0,1,,
16,34,2,15000,4.5,0.0,ia,3000.0,1,,
16,35,2,6000,9.5,0.0,ma,3000.0,1,,
17,0,2,0,24.5,17.5,ao,3000.0,1,7.0,
17,1,2,0,36.0,9.0,av,3000.0,1,7.0,
17,2,2,0,85.0,12.0,aa,3000.0,1,7.0,
17,3,2,0,3.9,2.9,vo,3000.0,1,7.0,
17,4,2,0,4.8,1.25,vv,3000.0,1,7.0,
17,5,2,0,13.0,1.95,va,3000.0,1,7.0,
17,6,3,0,92.0,14.0,ao,3000.0,1,7.0,
17,7,3,0,85.0,14.5,av,3000.0,1,7.0,
17,8,3,0,64.0,3.0,aa,3000.0,1,7.0,
17,9,3,0,16.0,3.2,vo,3000.0,1,7.0,
17,10,3,0,15.0,2.5,vv,3000.0,1,7.0,
17,11,3,0,9.0,1.2,va,3000.0,1,7.0,
17,12,1,0,19.0,14.0,ao,3000.0,1,7.0,
17,13,1,0,65.0,13.5,av,3000.0,1,7.0,
17,14,1,0,3.2,2.3,vo,3000.0,1,7.0,
17,15,1,0,9.0,1.9,vv,3000.0,1,7.0,
17,16,4,0,65.0,10.5,ao,3000.0,1,7.0,
17,17,4,0,50.0,7.5,av,3000.0,1,7.0,
17,18,4,0,10.0,1.7,vo,3000.0,1,7.0,
17,19,4,0,7.0,1.2,vv,3000.0,1,7.0,
17,20,1,6000,0.9,0.8,io,3000.0,1,7.0,
17,21,1,6000,0.9,0.45,iv,3000.0,1,7.0,
17,22,4,12000,0.8,0.0,io,3000.0,1,7.0,
17,23,1,3000,2.55,1.55,io,3000.0,1,7.0,
17,24,1,3000,8.1,1.55,iv,3000.0,1,7.0,
17,25,4,15000,1.2,0.0,io,3000.0,1,7.0,
17,26,4,15000,0.8,0.0,iv,3000.0,1,7.0,
17,27,1,12000,0.45,0.0,io,3000.0,1,7.0,
17,28,1,15000,0.4,0.0,io,3000.0,1,7.0,
17,29,2,3000,3.0,2.05,io,3000.0,1,7.0,
17,30,2,3000,4.8,0.9,iv,3000.0,1,7.0,
17,31,2,3000,11.0,1.7,ia,3000.0,1,7.0,
17,32,2,6000,0.65,0.75,io,3000.0,1,7.0,
17,33,2,6000,1.7,0.45,iv,3000.0,1,7.0,
17,34,2,6000,1.1,0.25,ia,3000.0,1,7.0,
17,35,2,12000,0.4,0.0,io,3000.0,1,7.0,
17,36,2,12000,0.6,0.0,iv,3000.0,1,7.0,
17,37,2,12000,0.65,0.0,ia,3000.0,1,7.0,
17,38,2,15000,0.6,0.0,ia,3000.0,1,7.0,
17,39,3,3000,14.0,1.8,io,3000.0,1,7.0,
17,40,3,3000,12.0,1.9,iv,3000.0,1,7.0,
17,41,3,3000,8.5,1.1,ia,3000.0,1,7.0,
17,42,3,6000,2.8,0.0,io,3000.0,1,7.0,
17,43,3,6000,2.5,0.0,iv,3000.0,1,7.0,
17,44,3,6000,0.6,0.0,ia,3000.0,1,7.0,
17,45,3,9000,1.7,0.0,io,3000.0,1,7.0,
17,46,3,9000,3.2,0.0,iv,3000.0,1,7.0,
17,47,3,9000,0.7,0.0,ia,3000.0,1,7.0,
17,48,3,12000,1.4,0.0,io,3000.0,1,7.0,
17,49,3,12000,1.0,0.0,iv,3000.0,1,7.0,
17,50,3,15000,1.8,0.0,io,3000.0,1,7.0,
17,51,3,15000,1.3,0.4,iv,3000.0,1,7.0,
17,52,3,30000,2.6,1.7,io,3000.0,1,7.0,
17,53,3,30000,1.55,0.5,iv,3000.0,1,7.0,
17,54,4,3000,9.0,1.5,io,3000.0,1,7.0,
17,55,4,3000,6.0,1.0,iv,3000.0,1,7.0,
17,56,4,6000,1.1,0.0,io,3000.0,1,7.0,
17,57,4,6000,1.2,0.0,iv,3000.0,1,7.0,
17,58,4,9000,0.6,0.0,io,3000.0,1,7.0,
17,59,4,9000,2.5,0.0,iv,3000.0,1,7.0,
17,60,3,3000,14.0,0.0,ma,3000.0,1,7.0,
18,0,1,0,6.5,0.0,ao,3000.0,1,7.0,
18,1,1,0,2.3,0.0,vo,3000.0,1,7.0,
18,2,2,0,11.5,0.0,ao,3000.0,1,7.0,
18,3,2,0,32.0,0.0,aa,3000.0,1,7.0,
18,4,2,0,2.7,0.0,vo,3000.0,1,7.0,
18,5,2,0,5.75,0.0,va,3000.0,1,7.0,
18,6,4,0,36.0,0.0,ao,3000.0,1,7.0,
18,7,4,0,6.0,0.0,vo,3000.0,1,7.0,
18,8,3,0,75.0,0.0,ao,3000.0,1,7.0,
18,9,3,0,65.0,0.0,av,3000.0,1,7.0,
18,10,3,0,36.0,0.0,aa,3000.0,1,7.0,
18,11,3,0,13.0,0.0,vo,3000.0,1,7.0,
18,12,3,0,10.0,0.0,vv,3000.0,1,7.0,
18,13,3,0,6.0,0.0,va,3000.0,1,7.0,
18,14,1,6000,1.45,0.0,io,3000.0,1,7.0,
18,15,1,34000,0.75,0.0,io,3000.0,1,7.0,
18,16,1,3000,0.35,0.0,io,3000.0,1,7.0,
18,17,2,3000,1.4,0.0,io,3000.0,1,7.0,
18,18,2,3000,4.4,0.0,ia,3000.0,1,7.0,
18,19,4,6000,0.8,0.0,io,3000.0,1,7.0,
18,20,2,6000,1.6,0.0,io,3000.0,1,7.0,
18,21,2,6000,1.7,0.0,ia,3000.0,1,7.0,
18,22,2,34000,1.45,0.0,ia,3000.0,1,7.0,
18,23,2,35000,0.65,0.0,io,3000.0,1,7.0,
18,24,3,3000,11.0,0.0,io,3000.0,1,7.0,
18,25,3,3000,8.5,0.0,iv,3000.0,1,7.0,
18,26,3,3000,5.0,0.0,ia,3000.0,1,7.0,
18,27,3,6000,1.7,0.0,io,3000.0,1,7.0,
18,28,3,6000,1.4,0.0,iv,3000.0,1,7.0,
18,29,3,6000,0.8,0.0,ia,3000.0,1,7.0,
18,30,3,9000,1.95,0.0,iv,3000.0,1,7.0,
18,31,3,9000,0.9,0.0,ia,3000.0,1,7.0,
18,32,3,15000,1.2,0.0,io,3000.0,1,7.0,
18,33,3,33000,0.8,0.0,ia,3000.0,1,7.0,
18,34,3,34000,0.8,0.0,iv,3000.0,1,7.0,
18,35,3,35000,0.9,0.0,io,3000.0,1,7.0,
18,36,4,3000,5.0,0.0,io,3000.0,1,7.0,
18,37,3,3000,11.0,0.0,ma,3000.0,1,7.0,
19,0,2,0,12.0,0.0,ao,3000.0,1,7.0,
19,1,2,0,32.0,0.0,aa,3000.0,1,7.0,
19,2,2,0,2.9,0.0,vo,3000.0,1,7.0,
19,3,2,0,9.0,0.0,va,3000.0,1,7.0,
19,4,3,0,85.0,0.0,ao,3000.0,1,7.0,
19,5,3,0,120.0,0.0,av,3000.0,1,7.0,
19,6,3,0,17.0,0.0,vo,3000.0,1,7.0,
19,7,3,0,35.0,0.0,vv,3000.0,1,7.0,
19,8,1,0,10.5,0.0,ao,3000.0,1,7.0,
19,9,1,0,2.4,0.0,vo,3000.0,1,7.0,
19,10,4,0,45.0,0.0,ao,3000.0,1,7.0,
19,11,4,0,9.0,0.0,vo,3000.0,1,7.0,
19,12,1,3000,0.55,0.0,io,3000.0,1,7.0,
19,13,4,6000,8.0,0.0,io,3000.0,1,7.0,
19,14,1,6000,1.9,0.0,io,3000.0,1,7.0,
19,15,2,3000,1.0,0.0,io,3000.0,1,7.0,
19,16,2,3000,3.5,0.0,ia,3000.0,1,7.0,
19,17,2,6000,2.3,0.0,io,3000.0,1,7.0,
19,18,2,6000,6.5,0.0,ia,3000.0,1,7.0,
19,19,2,9000,1.0,0.0,ia,3000.0,1,7.0,
19,20,3,3000,13.0,0.0,io,3000.0,1,7.0,
19,21,3,3000,14.0,0.0,iv,3000.0,1,7.0,
19,22,3,6000,12.0,0.0,io,3000.0,1,7.0,
19,23,3,6000,28.0,0.0,iv,3000.0,1,7.0,
19,24,3,9000,1.2,0.0,io,3000.0,1,7.0,
19,25,3,9000,2.0,0.0,iv,3000.0,1,7.0,
19,26,4,3000,5.5,0.0,io,3000.0,1,7.0,
19,27,3,6000,28.0,0.0,ma,3000.0,1,7.0,
20,0,2,0,15.0,0.0,ao,3000.0,1,,3.0
20,1,2,0,7.0,0.0,aa,3000.0,1,,3.0
20,2,2,0,5.0,0.0,vo,3000.0,1,,3.0
20,3,2,0,1.3,0.0,va,3000.0,1,,3.0
20,4,3,0,50.0,0.0,ao,3000.0,1,,3.0
20,5,3,0,42.5,0.0,av,3000.0,1,,3.0
20,6,3,0,27.5,0.0,aa,3000.0,1,,3.0
20,7,3,0,8.5,0.0,vo,3000.0,1,,3.0
20,8,3,0,7.75,0.0,vv,3000.0,1,,3.0
20,9,3,0,6.0,0.0,va,3000.0,1,,3.0
20,10,1,0,604.0,0.0,ao,3000.0,1,,3.0
20,11,1,0,3.25,0.0,vo,3000.0,1,,3.0
20,12,4,0,45.0,0.0,ao,3000.0,1,,3.0
20,13,4,0,21.0,0.0,av,3000.0,1,,3.0
20,14,4,0,7.0,0.0,vo,3000.0,1,,3.0
20,15,4,0,5.5,0.0,vv,3000.0,1,,3.0
20,16,1,6000,3.0,0.0,io,3000.0,1,,3.0
20,17,4,9000,1.6,0.0,io,3000.0,1,,3.0
20,18,1,36000,0.55,0.0,io,3000.0,1,,3.0
20,19,2,3000,1.0,0.0,io,3000.0,1,,3.0
20,20,2,3000,0.75,0.0,ia,3000.0,1,,3.0
20,21,2,6000,4.5,0.0,io,3000.0,1,,3.0
20,22,2,6000,0.5,0.0,ia,3000.0,1,,3.0
20,23,2,27000,0.7,0.0,ia,3000.0,1,,3.0
20,24,3,3000,6.8,0.0,io,3000.0,1,,3.0
20,25,3,3000,5.5,0.0,iv,3000.0,1,,3.0
20,26,3,3000,3.5,0.0,ia,3000.0,1,,3.0
20,27,3,6000,2.0,0.0,io,3000.0,1,,3.0
20,28,3,6000,1.75,0.0,iv,3000.0,1,,3.0
20,29,3,6000,1.6,0.0,ia,3000.0,1,,3.0
20,30,3,9000,3.25,0.0,io,3000.0,1,,3.0
20,31,3,9000,1.55,0.0,iv,3000.0,1,,3.0
20,32,3,15000,1.0,0.0,io,3000.0,1,,3.0
20,33,3,15000,0.8,0.0,iv,3000.0,1,,3.0
20,34,3,27000,1.1,0.0,iv,3000.0,1,,3.0
20,35,3,30000,2.75,0.0,ia,3000.0,1,,3.0
20,36,1,3000,0.7,0.0,io,3000.0,1,,3.0
20,37,3,36000,1.05,0.0,io,3000.0,1,,3.0
20,38,4,36000,3.2,0.0,iv,3000.0,1,,3.0
20,39,4,3000,6.5,0.0,io,3000.0,1,,3.0
20,40,4,3000,3.5,0.0,iv,3000.0,1,,3.0
20,41,4,6000,1.75,0.0,io,3000.0,1,,3.0
20,42,4,6000,1.15,0.0,iv,3000.0,1,,3.0
20,43,3,3000,6.8,0.0,ma,3000.0,1,,3.0
21,0,2,0,45.0,4.5,ao,3000.0,1,,
21,1,2,0,32.5,4.5,aa,3000.0,1,,
21,2,2,0,18.0,1.4,vo,3000.0,1,,
21,3,2,0,13.0,0.7,va,3000.0,1,,
21,4,1,0,12.5,5.0,ao,3000.0,1,,
21,5,1,0,18.0,4.5,av,3000.0,1,,
21,6,1,0,7.5,1.45,vo,3000.0,1,,
21,7,1,0,11.0,0.9,vv,3000.0,1,,
21,8,4,0,28.0,19.0,ao,3000.0,1,,
21,9,4,0,6.0,3.25,vo,3000.0,1,,
21,10,3,0,65.0,19.0,ao,3000.0,1,,
21,11,3,0,42.0,16.0,av,3000.0,1,,
21,12,3,0,12.0,4.0,vo,3000.0,1,,
21,13,3,0,14.0,3.5,vv,3000.0,1,,
21,14,2,6000,11.0,0.95,io,3000.0,1,,
21,15,2,6000,8.0,0.0,ia,3000.0,1,,
21,16,3,30000,1.25,0.0,iv,3000.0,1,,
21,17,4,3000,2.5,2.6,io,3000.0,1,,
21,18,2,3000,3.5,0.75,io,3000.0,1,,
21,19,2,3000,2.5,0.0,ia,3000.0,1,,
21,20,4,6000,5.0,1.75,io,3000.0,1,,
21,21,4,9000,1.0,0.0,io,3000.0,1,,
21,22,2,9000,8.5,0.0,io,3000.0,1,,
21,23,2,9000,11.0,0.0,ia,3000.0,1,,
21,24,2,12000,3.5,0.0,io,3000.0,1,,
21,25,2,15000,4.5,0.0,io,3000.0,1,,
21,26,2,24000,4.5,0.0,io,3000.0,1,,
21,27,2,24000,0.75,0.0,ia,3000.0,1,,
21,28,1,3000,0.75,0.85,io,3000.0,1,,
21,29,1,3000,1.0,0.7,iv,3000.0,1,,
21,30,1,6000,2.25,1.0,io,3000.0,1,,
21,31,1,6000,3.5,0.0,iv,3000.0,1,,
21,32,1,9000,2.5,0.0,io,3000.0,1,,
21,33,1,15000,4.0,0.0,io,3000.0,1,,
21,34,1,15000,2.5,0.0,iv,3000.0,1,,
21,35,1,18000,3.5,0.0,iv,3000.0,1,,
21,36,1,21000,3.0,0.0,io,3000.0,1,,
21,37,1,28000,1.75,0.0,io,3000.0,1,,
21,38,1,35000,1.0,0.0,io,3000.0,1,,
21,39,1,35000,1.25,0.0,iv,3000.0,1,,
21,40,3,3000,7.0,3.0,io,3000.0,1,,
21,41,3,3000,7.0,2.2,iv,3000.0,1,,
21,42,3,6000,8.0,2.0,io,3000.0,1,,
21,43,3,6000,12.0,1.5,iv,3000.0,1,,
21,44,3,12000,2.75,0.0,io,3000.0,1,,
21,45,3,6000,12.0,0.0,ma,3000.0,1,,
22,0,2,0,39.0,0.0,ao,3000.0,1,,
22,1,2,0,39.0,0.0,av,3000.0,1,,
22,2,2,0,80.0,0.0,aa,3000.0,1,,
